title,text,annotation
e21d5008-800e-4417-927f-14340341865f,"4	CONTRAINDICATIONS

VIVJOA is contraindicated in:

Females of reproductive potential 
        
  
   [see 
         
   
    Warnings and Precautions (5.1) and 
         
   
    Use in Specific Populations (8.3)]
        
  
   

Pregnant and lactating women 
        
  
   [see 
         
   
    Warnings and Precautions (5.1), and 
         
   
    Use in Specific Populations (8.1, 
         
   
    8.2)]
        
  
   

Patients with known hypersensitivity to oteseconazole.







Females of Reproductive Potential (
          
  
     4), (
          
  
     5.1), (
          
  
     8.3)
         
 
    
Pregnant and Lactating women (
          
  
     4), (
          
  
     8.1), (
          
  
     8.2)
         
 
    
Hypersensitivity to oteseconazole (
          
  
     4)",
59341250-deac-ed71-3823-a4f5d64dbd77,"4 CONTRAINDICATIONS

None.





None (4).",
51ff7db5-aaf9-4c3c-86e6-958ebf16b60f,"CONTRAINDICATIONS

Coadministration of terfenadine, astemizole, cisapride, pimozide, or carbamazepine with nefazodone hydrochloride is contraindicated (see 
WARNINGS and 
PRECAUTIONS
).
Nefazodone hydrochloride tablets are contraindicated in patients who were withdrawn from nefazodone because of evidence of liver injury (see BOXED WARNING). Nefazodone hydrochloride tablets are also contraindicated in patients who have demonstrated hypersensitivity to nefazodone hydrochloride, its inactive ingredients, or other phenylpiperazine antidepressants.
The coadministration of triazolam and nefazodone causes a significant increase in the plasma level of triazolam (see 
WARNINGS and 
PRECAUTIONS
), and a 75% reduction in the initial triazolam dosage is recommended if the two drugs are to be given together. Because not all commercially available dosage forms of triazolam permit a sufficient dosage reduction, the coadministration of triazolam and nefazodone should be avoided for most patients, including the elderly.",
1d822e06-f37e-4984-8365-efd4c4451478,"CONTRAINDICATIONS


EXELDERM (sulconazole nitrate, USP) CREAM, 1.0% is contraindicated in patients who have a history of hypersensitivity to any of its ingredients.",
c45f9a58-37c1-4f76-8e36-97d38c577037,"4		     CONTRAINDICATIONS


None.





None (4)",
fd638e5e-8032-e7ca-0179-95e96ab5d387,"4 CONTRAINDICATIONS

None.





None. (4)",
551e43d5-f700-4d6e-8029-026f8a8932ff,"4 CONTRAINDICATIONS

SOLOSEC is contraindicated:


In patients who have shown hypersensitivity to secnidazole, or other nitroimidazole derivatives.


In patients with Cockayne syndrome: Severe irreversible hepatotoxicity/acute liver failure with fatal outcomes have been reported after initiation of metronidazole, another nitroimidazole drug, structurally related to secnidazole, in patients with Cockayne syndrome [see Adverse Reactions (6.2)] .








History of hypersensitivity to secnidazole, or other nitroimidazole derivatives. (4)
Patients with Cockayne syndrome. (4, 6.2)",
58304ba8-9779-4658-811e-94ffe08c3f16,"4 CONTRAINDICATIONS

None.   





None (4)",
922d4d25-c530-11e1-9b21-0800200c9a66,"4  CONTRAINDICATIONS

None.





None. (4)",
f6dd2682-75a6-4863-90a8-a3197f6f78a8,"4 CONTRAINDICATIONS


None.






None (4).",
d3bebc1c-f032-402a-bbc9-aff024276ed1,"4 CONTRAINDICATIONS

None.





None (4).",
939e28c5-f3a9-42c0-9a2d-8d471d82a6e0,"4 CONTRAINDICATIONS

NEUPRO is contraindicated in patients who have demonstrated hypersensitivity to rotigotine or the components of the transdermal system.





History of hypersensitivity to rotigotine or components of the transdermal patch. (4)",
d5a783f4-12ef-4326-8faa-40018e45ba3b,"4  CONTRAINDICATIONS

None





None (4)",
de77155c-ecf2-4f15-9758-21d271449d83,"4 CONTRAINDICATIONS

None.





None. (4)",
8c073f84-cdd0-40e4-b3a9-172687267f28,"4 CONTRAINDICATIONS

None.





None (4)",
41a481ee-3062-45d1-aed5-17e8b105634d,"4 CONTRAINDICATIONS

SPEVIGO is contraindicated in patients with severe or life-threatening hypersensitivity to spesolimab-sbzo or to any of the excipients in SPEVIGO. Reactions have included drug reaction with eosinophilia and systemic symptoms (DRESS) [see Warnings and Precautions (5.3) and Adverse Reactions (6.1)].





Severe or life-threatening hypersensitivity to spesolimab-sbzo or to any of the excipients in SPEVIGO (4)",
64ef2286-0f56-4a8a-b07b-4a597f078ae0,"CONTRAINDICATIONS 

OXISTAT Lotion is contraindicated in individuals who have shown hypersensitivity to any of their components.",
c669f77c-fa48-478b-a14b-80b20a0139c2,"4	CONTRAINDICATIONS 





General


Active internal bleeding. (4.1, 4.2)
Recent intracranial or intraspinal surgery or serious head trauma. (4.1, 4.2)
Intracranial conditions that may increase the risk of bleeding. (4.1, 4.2)
Bleeding diathesis. (4.1, 4.2)
Current severe uncontrolled hypertension. (4.1, 4.2)


Acute Ischemic Stroke


Current intracranial hemorrhage. (4.1)
Subarachnoid hemorrhage. (4.1)


Acute Myocardial Infarction or Pulmonary Embolism


History of recent stroke. (4.2)








4.1 Acute Ischemic Stroke

Do not administer Activase to treat acute ischemic stroke in the following situations in which the risk of bleeding is greater than the potential benefit [see Warnings and Precautions (5.1)]:

Current intracranial hemorrhage 
Subarachnoid hemorrhage
Active internal bleeding
Recent (within 3 months) intracranial or intraspinal surgery or serious head trauma
Presence of intracranial conditions that may increase the risk of bleeding (e.g., some neoplasms, arteriovenous malformations, or aneurysms)
Bleeding diathesis
Current severe uncontrolled hypertension.









4.2 Acute Myocardial Infarction or Pulmonary Embolism

Do not administer Activase for treatment of AMI or PE in the following situations in which the risk of bleeding is greater than the potential benefit [see Warnings and Precautions (5.1)]:


Active internal bleeding
History of recent stroke
Recent (within 3 months) intracranial or intraspinal surgery or serious head trauma
Presence of intracranial conditions that may increase the risk of bleeding (e.g. some neoplasms, arteriovenous malformations, or aneurysms)
Bleeding diathesis
Current severe uncontrolled hypertension.",
ff4d7258-5068-4cdf-9692-8cae04c3198e,"4 CONTRAINDICATIONS 

SOTYKTU is contraindicated in patients with a history of hypersensitivity reaction to deucravacitinib or to any of the excipients in SOTYKTU [see Warnings and Precautions (5.1)].





Known hypersensitivity to deucravacitinib or any of the excipients in SOTYKTU. (4, 5.1)",
aea3358c-ff41-4490-9e6d-c7bf7b3de13f,"4 CONTRAINDICATIONS

None.






None. (4)",
88b434fa-8891-4fd5-9d86-7ea64667c08f,"4
 
CONTRAINDICATIONS






Significant active bleeding (4.1)

Hypersensitivity to KENGREAL or any component of the product (4.2)









4.1

		     
	Significant Active Bleeding


KENGREAL is contraindicated in patients with significant active bleeding [see Warnings and Precautions (

5.1

) and Adverse Reactions (

6.1

)].









4.2

		     
	Hypersensitivity


KENGREAL is contraindicated in patients with known hypersensitivity (e.g., anaphylaxis) to KENGREAL or any component of the product [see Adverse Reactions (

6.1

)].4.1

		     
	Significant Active Bleeding


KENGREAL is contraindicated in patients with significant active bleeding [see Warnings and Precautions (

5.1

) and Adverse Reactions (

6.1

)].4.2

		     
	Hypersensitivity


KENGREAL is contraindicated in patients with known hypersensitivity (e.g., anaphylaxis) to KENGREAL or any component of the product [see Adverse Reactions (

6.1

)].",
ab23bc6e-b6a8-165f-e053-2a95a90ab144,"4 CONTRAINDICATIONS

BARHEMSYS is contraindicated in patients with known hypersensitivity to amisulpride [see Adverse Reactions (6.2)].





Known hypersensitivity to amisulpride. (4)",
c77a9664-e3bb-4023-b400-127aa53bca2b,"4 CONTRAINDICATIONS

STELARA® is contraindicated in patients with clinically significant hypersensitivity to ustekinumab or to any of the excipients [see Warnings and Precautions (5.5)].






Clinically significant hypersensitivity to ustekinumab or to any of the excipients. (4)",
f2abe3ed-ed3d-4215-a489-b18341ce85bc,"4 CONTRAINDICATIONS





History of stroke, TIA, or ICH. (
          
  
     4.1)
         
 
    
Active pathologic bleeding. (
          
  
     4.2)
         
 
    








4.1     History of Stroke, Transient Ischemic Attack (TIA), or Intracranial Hemorrhage (ICH)

ZONTIVITY is contraindicated in patients with a history of stroke, TIA, or ICH because of an increased risk of ICH in this population 
         
 
  [see 
          
  
   Adverse Reactions (6)] 
         
 
  .
        

 
Discontinue ZONTIVITY in patients who experience a stroke, TIA, or ICH 
         
 
  [see 
          
  
   Adverse Reactions (6.1) and 
          
  
   Clinical Studies (14)] 
         
 
  .
        

 








4.2     Active Pathologic Bleeding

ZONTIVITY is contraindicated in patients with active pathological bleeding such as ICH or peptic ulcer 
         
 
  [see 
          
  
   Warnings and Precautions (5.1) and 
          
  
   Adverse Reactions (6.1)] 
         
 
  .",
cdfbe0cd-eb15-45a1-ac17-531bcda21aec,"4 CONTRAINDICATIONS

OCALIVA is contraindicated in patients with:

decompensated cirrhosis (e.g., Child-Pugh Class B or C) or a prior decompensation event [see Warnings and Precautions (5.1)].
compensated cirrhosis who have evidence of portal hypertension (e.g., ascites, gastroesophageal varices, persistent thrombocytopenia) [see Warnings and Precautions (5.1)].
complete biliary obstruction.







decompensated cirrhosis (e.g., Child-Pugh Class B or C) or a prior decompensation event (4)
compensated cirrhosis with evidence of portal hypertension (e.g., ascites, gastroesophageal varices, persistent thrombocytopenia) (4)
complete biliary obstruction (4)",
dac9637f-3326-4f25-b7b9-f9f54b738232,"CONTRAINDICATIONS

Coadministration of ergotamine with potent CYP 3A4 inhibitors (ritonavir, nelfinavir, indinavir, erythromycin, clarithromycin and troleandomycin) has been associated with acute ergot toxicity (ergotism) characterized by vasospasm and ischemia of the extremities (See 

PRECAUTIONS: Drug Interactions
), with some cases resulting in amputation. There have been rare reports of cerebral ischemia in patients on protease inhibitor therapy when ergotamine was coadministered, at least one resulting in death. Because of the increased risk for ergotism and other serious vasospastic adverse events, ergotamine use is contraindicated with these drugs and other potent inhibitors of CYP 3A4 (e.g., ketoconazole, itraconazole) (See
                     
WARNINGS: CYP 3A4 Inhibitors
).
Ergomar® Sublingual Tablets may cause fetal harm when administered to pregnant women. Ergomar® Sublingual Tablets are contraindicated in women who are or may become pregnant. If this drug is used during pregnancy or if the patient becomes pregnant while taking this product, the patient should be apprised of the potential hazard to the fetus. Peripheral vascular disease, coronary heart disease, hypertension, impaired hepatic or renal function and sepsis.
Hypersensitivity to any of the components.",
f11c21f8-f725-445e-b38e-1e4c5b05bcc6,"4 CONTRAINDICATIONS


None.






None. (4)",
ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,"4 CONTRAINDICATIONS

None.





None. (4)",
f3ffd601-182f-4f04-b1cc-8175bc2e32fe,"CONTRAINDICATIONS:  


Contraindicated in persons with primary glaucoma or a tendency toward glaucoma, e.g. narrow anterior chamber angle, and in those persons showing hypersensitivity to any component of this preparation.",
03880372-2c68-45c6-a53a-f420c49541d6,"4 CONTRAINDICATIONS

EDURANT is contraindicated for coadministration with the drugs in Table 1 for which significant decreases in rilpivirine plasma concentrations may occur due to CYP3A enzyme induction or gastric pH increase, which may result in loss of virologic response and possible resistance to EDURANT or to the class of NNRTIs [see Drug Interactions (7)
 and 
Clinical Pharmacology (12.3)]. 						

Table 1: Drugs That are Contraindicated with EDURANT





Drug Class
Contraindicated Drugs in Class
Clinical Comment




Anticonvulsants
CarbamazepineOxcarbazepinePhenobarbitalPhenytoin
Potential for significant decreases in rilpivirine plasma concentrations due to CYP3A enzyme induction, which may result in loss of virologic response.


Antimycobacterials
RifampinRifapentine


Glucocorticoid (systemic)
Dexamethasone(more than a single-dose treatment)


Herbal Products
St John's wort (Hypericum perforatum)


Proton Pump Inhibitors
e.g., EsomeprazoleLansoprazoleOmeprazolePantoprazole Rabeprazole
Potential for significant decreases in rilpivirine plasma concentrations due to gastric pH increase, which may result in loss of virologic response.








Coadministration of EDURANT is contraindicated with drugs where significant decreases in rilpivirine plasma concentrations may occur, which may result in loss of virologic response and possible resistance and cross-resistance. (4)",
