set_id,label_id,spl_version,title,section,label
1d822e06-f37e-4984-8365-efd4c4451478,f03361cb-005c-4d0c-bc27-033484f02624,2,Exelderm®,DI,
c45f9a58-37c1-4f76-8e36-97d38c577037,3e6f88f4-b351-41c3-809b-7abd712d92f8,155,"These highlights do not include all the information needed to use NPLATE safely and effectively.
 
See full prescribing information for NPLATE.

 

N
PLATE

®

 (romiplostim)
 for injection
, for subcutaneous 
use

Initial U.S. Approval: 2008",DI,"7		     DRUG INTERACTIONS


Nplate may be used with other medical ITP therapies, such as corticosteroids, danazol, azathioprine, intravenous immunoglobulin (IVIG), and anti-D immunoglobulin [see Clinical Studies (

14.1

)]."
fd638e5e-8032-e7ca-0179-95e96ab5d387,c5839d3f-c4f1-4791-8804-ba8da8a39d9d,18,"These highlights do not include all the information needed to use GILOTRIF safely and effectively.  See full prescribing information for GILOTRIF. 
GILOTRIF® (afatinib tablets), for oral use Initial U.S. Approval: 2013",DI,"7 DRUG INTERACTIONS






P-glycoprotein (P-gp) Inhibitors: Co-administration of P-gp inhibitors can increase afatinib exposure. Reduce GILOTRIF by 10 mg per day if not tolerated. (2.5, 7)

P-gp Inducers: Co-administration of chronic P-gp inducers orally can decrease afatinib exposure. Increase GILOTRIF by 10 mg per day as tolerated. (2.5, 7)










Effect of P-glycoprotein (P-gp) Inhibitors and Inducers

Concomitant taking of P-gp inhibitors (including but not limited to ritonavir, cyclosporine A, ketoconazole, itraconazole, erythromycin, verapamil, quinidine, tacrolimus, nelfinavir, saquinavir, and amiodarone) with GILOTRIF can increase exposure to afatinib [see Clinical Pharmacology (12.3)]. Reduce GILOTRIF daily dose as recommended [see Dosage and Administration (2.5)].

Concomitant taking of P-gp inducers (including but not limited to rifampicin, carbamazepine, phenytoin, phenobarbital, and St. John's wort) with GILOTRIF can decrease exposure to afatinib [see Clinical Pharmacology (12.3)]. Increase GILOTRIF daily dose as recommended [see Dosage and Administration (2.5)]."
551e43d5-f700-4d6e-8029-026f8a8932ff,fe8dadfb-2b46-433c-b3fa-9d9c3d0548b5,14,These highlights do not include all the information needed to use SOLOSEC® safely and effectively. See full prescribing information for SOLOSEC.SOLOSEC® (secnidazole) oral granulesInitial U.S. Approval: 2017,DI,"7 DRUG INTERACTIONS




7.1 Oral Contraceptives

There was no clinically significant drug interaction between secnidazole and the combination oral contraceptive, ethinyl estradiol plus norethindrone [see Clinical Pharmacology (12.3)]. SOLOSEC can be co-administered with combination oral contraceptives (e.g., ethinyl estradiol plus norethindrone).







7.2 Alcohol

Alcoholic beverages and preparations containing ethanol or propylene glycol should be avoided during SOLOSEC therapy and for 2 days after treatment is stopped. 
Nausea, vomiting, diarrhea, abdominal pain, dizziness, and headache have been reported when SOLOSEC was taken concomitantly with alcohol. [see Dosage and Administration (2.3),  Adverse Reactions (6.2) and Clinical Pharmacology (12.3)]."
58304ba8-9779-4658-811e-94ffe08c3f16,d449c0ac-c3fa-42bc-8ded-a1e39f66215b,5,"These highlights do not include all the information needed to use DIACOMIT safely and effectively. See full prescribing information for DIACOMIT.
DIACOMIT (stiripentol) capsules, for oral use DIACOMIT (stiripentol) for oral suspension Initial U.S. Approval: 2018",DI,"7 DRUG INTERACTIONS






DIACOMIT increases the plasma concentration of clobazam and its metabolite through metabolic inhibition of CYP3A4 and CYP2C19. Consider dose reduction of clobazam in case of adverse reactions. (7.1)
Substrates of CYP2C8, CYP2C19, P-gp and BCRP may require a dose reduction. (7.1)

Substrates of CYP1A2, CYP2B6 and CYP3A4 may require a dose adjustment. (7.1)
Strong inducers of CYP1A2, CYP3A4 or CYP2C19: Consider dose increase of DIACOMIT. (7.2)








7.1 Effect of DIACOMIT on Other Drugs


CYP1A2, CYP2B6, CYP3A4, CYP2C8, CYP2C19, P-glycoprotein (P-gp) and Breast Cancer Resistance Protein (BCRP) Substrates

In vitro data show that stiripentol is both an inhibitor and inducer of CYP1A2, CYP2B6, and CYP3A4. Because of potential drug-drug interactions, consider dose adjustment of CYP1A2 substrates (e.g., theophylline, caffeine), CYP2B6 substrates (e.g., sertraline, thiotepa), and CYP3A4 substrates (e.g., midazolam, triazolam, quinidine), as clinically appropriate, when administered concomitantly with DIACOMIT.
Because of potential inhibition of enzyme/transporter activity, consider a reduction in dosage of substrates of CYP2C8, CYP2C19 (e.g., diazepam, clopidogrel), P-gp (e.g., carbamazepine), and BCRP (e.g., methotrexate, prazosin, glyburide), if adverse reactions are experienced when administered concomitantly with DIACOMIT.

Clobazam
Co-administration of DIACOMIT (which inhibits CYP 3A4 and 2C19) with clobazam results in increased plasma concentrations of clobazam (a substrate of CYP3A4) and norclobazam, the active metabolite of clobazam (a substrate of CYP2C19) [see Clinical Pharmacology (12.3)]. This may increase the risk of clobazam-related adverse reactions. Consider a reduction in dosage of clobazam if adverse reactions are experienced when co-administered with DIACOMIT [see Warnings and Precautions (5.1)].









7.2 Effect of Other Drugs on DIACOMIT

Induction-based interactions leading to decreases in DIACOMIT concentrations are possible when co-administered with a potent CYP1A2, CYP3A4, or CYP2C19 inducer, such as rifampin, phenytoin, phenobarbital and carbamazepine, as these enzymes all metabolize stiripentol. Concomitant use of strong inducers with DIACOMIT should be avoided, or dosage adjustments should be made.  








7.3 CNS Depressants and Alcohol 

Concomitant use of DIACOMIT with other CNS depressants, including alcohol, may increase the risk of sedation and somnolence [see Warnings and Precautions (5.1)]."
922d4d25-c530-11e1-9b21-0800200c9a66,f3c0bfe9-3cdf-41df-8e6e-77901a8c8f3e,20,"These highlights do not include all the information needed to use JUBLIA safely and effectively. See full prescribing information for JUBLIA. 
JUBLIA® (efinaconazole) topical solutionInitial U.S. Approval: 2014",DI,"7  DRUG INTERACTIONS

In vitro studies have shown that JUBLIA, at therapeutic concentrations, neither inhibits nor induces cytochrome P450 (CYP450) enzymes."
f6dd2682-75a6-4863-90a8-a3197f6f78a8,0aa4ad93-ecc2-41b6-9668-ad45f3f32c61,12,"These highlights do not include all the information needed to use XPOVIO safely and effectively. See full prescribing information for XPOVIO. 
XPOVIO® (selinexor) tablets, for oral useInitial U.S. Approval: 2019",DI,
d3bebc1c-f032-402a-bbc9-aff024276ed1,431e95f6-7248-48e7-a836-3e43c7295229,24,"These highlights do not include all the information needed to use VENTAVIS safely and effectively. See full prescribing information for VENTAVIS. 
 VENTAVIS® (iloprost) inhalation solution, for oral inhalation use  Initial U.S. Approval:  2004",DI,"7	DRUG INTERACTIONS





 VENTAVIS has the potential to increase the hypotensive effect of vasodilators and antihypertensive agents (7.1).
 There is a potential for increased risk of bleeding, particularly in patients maintained on anticoagulants (7.2).








7.1		Antihypertensives and Vasodilators

In studies in normal subjects, there was no pharmacodynamic interaction between intravenous iloprost and either nifedipine, diltiazem, or captopril. However, VENTAVIS has the potential to increase the hypotensive effect of vasodilators and antihypertensive agents.








7.2		Anticoagulants and Platelet Inhibitors

Since VENTAVIS inhibits platelet function, there is a potential for increased risk of bleeding, particularly in patients maintained on anticoagulants or platelet inhibitors."
939e28c5-f3a9-42c0-9a2d-8d471d82a6e0,e3051cb1-69ca-43e9-ade3-d2f2e52c49b3,17,"These highlights do not include all the information needed to use NEUPRO safely and effectively. See full prescribing information for NEUPRO. 
NEUPRO (rotigotine transdermal system) Initial U.S. Approval: 2007",DI,"7 DRUG INTERACTIONS





7.1	Dopamine Antagonists

Dopamine antagonists, such as antipsychotics or metoclopramide, may diminish the effectiveness of NEUPRO [see Clinical Pharmacology (12.3)]."
d5a783f4-12ef-4326-8faa-40018e45ba3b,9f38e2db-d15b-4d17-951a-2e42ac87e43c,8,"These highlights do not include all the information needed to use ENDARI™ safely and effectively. See full prescribing information for ENDARI. 
 ENDARI (L-glutamine oral powder )  Initial U.S. Approval:  2017",DI,"Drug Interactions

No drug interaction studies have been conducted."
de77155c-ecf2-4f15-9758-21d271449d83,22d362c3-0746-49c4-8109-6f30bfc86cb8,2,"These highlights do not include all the information needed to use FOTIVDA safely and effectively. See full prescribing information for FOTIVDA. 
FOTIVDA® (tivozanib) capsules, for oral use Initial U.S. Approval: 2021",DI,"7 DRUG INTERACTIONS




CYP3A Inducers: Avoid concomitant use of strong CYP3A inducers. (7.1)







7.1	Effect of Other Drugs on FOTIVDA







Strong CYP3A Inducers

Concomitant use of FOTIVDA with a strong CYP3A inducer decreases tivozanib exposure [see Clinical Pharmacology (12.3)], which may reduce FOTIVDA anti-tumor activity.
Avoid concomitant use of strong CYP3A inducers with FOTIVDA."
8c073f84-cdd0-40e4-b3a9-172687267f28,964401e1-52e5-4c34-b5b5-d028ce092dd9,5,"These highlights do not include all the information needed to use REVCOVI® safely and effectively.  See full prescribing information for REVCOVI.

REVCOVI (elapegademase-lvlr) injection, for intramuscular use
Initial U.S. Approval: 2018",DI,"7 DRUG INTERACTIONS

The drug interaction potential of REVCOVI is not known."
41a481ee-3062-45d1-aed5-17e8b105634d,d5c9f2bd-76f9-42f4-aa3c-1a20c6c313d6,1,"These highlights do not include all the information needed to use SPEVIGO safely and effectively. See full prescribing information for SPEVIGO.
 SPEVIGO® (spesolimab-sbzo) injection, for intravenous use  Initial U.S. Approval: 2022",DI,
64ef2286-0f56-4a8a-b07b-4a597f078ae0,df66f7c6-20f6-436e-a5d5-784c3291388b,4,"OXISTAT® (oxiconazole nitrate) Lotion, 1%*",DI,"Drug Interactions 

Potential drug interactions between OXISTAT and other drugs have not been systematically evaluated."
c669f77c-fa48-478b-a14b-80b20a0139c2,d156776e-911a-4db0-945b-9d952f4ece42,12,"These highlights do not include all the information needed to use ACTIVASE safely and effectively. See full prescribing information for ACTIVASE. 
Activase (alteplase) for injection, for intravenous use Initial U.S. Approval: 1987",DI,"7 DRUG INTERACTIONS

The interaction of Activase with other cardioactive or cerebroactive drugs has not been studied.  Anticoagulants and antiplatelet drugs increase the risk of bleeding if administered prior to, during, or after Activase therapy.
In the post-marketing setting, there have been reports of angioedema in patients (primarily patients with AIS) receiving concomitant angiotensin-converting enzyme inhibitors. [see Warnings and Precautions (5.2)].






Anticoagulants and drugs that inhibit platelet function increase the risk of bleeding when administered with Activase therapy. (7)
Concomitant angiotensin-converting enzyme inhibitors may increase the risk of angioedema. (7)"
ff4d7258-5068-4cdf-9692-8cae04c3198e,ff4d7258-5068-4cdf-9692-8cae04c3198e,1,"These highlights do not include all the information needed to use SOTYKTU safely and effectively. See full prescribing information for SOTYKTU.
SOTYKTU™ (deucravacitinib) tablets, for oral useInitial U.S. Approval: 2022",DI,
aea3358c-ff41-4490-9e6d-c7bf7b3de13f,5ef14cf2-d634-4a7b-9254-4cc480e8a48d,14,"These highlights do not include all the information needed to use REYVOW safely and effectively. See full prescribing information for REYVOW.
 REYVOW (lasmiditan) tablets, for oral use, CV Initial U.S. Approval: 2020",DI,"7 DRUG INTERACTIONS





REYVOW may further lower heart rate when administered with heart rate lowering drugs. (7.3)








7.1 CNS Depressants

Concomitant administration of REYVOW and alcohol or other CNS depressant drugs has not been evaluated in clinical studies. Because of the potential of REYVOW to cause sedation, as well as other cognitive and/or neuropsychiatric adverse reactions, REYVOW should be used with caution if used in combination with alcohol or other CNS depressants [see Warnings and Precautions (5.2)].








7.2 Serotonergic Drugs

Concomitant administration of REYVOW and drugs (e.g., SSRIs, SNRIs, TCAs, MAO inhibitors, trazodone, etc.), over-the counter medications (e.g., dextromethorphan), or herbal supplements (e.g., St. John's Wort) that increase serotonin may increase the risk of serotonin syndrome [see Warnings and Precautions (5.3)]. Use REYVOW with caution in patients taking medications that increase serotonin.








7.3 Heart Rate Lowering Drugs

REYVOW has been associated with a lowering of heart rate [see Adverse Reactions (6.1)]. In a drug interaction study, addition of a single 200 mg dose of REYVOW to propranolol decreased heart rate by an additional 5 beats per minute compared to propranolol alone, for a mean maximum of 19 beats per minute. Use REYVOW with caution in patients taking concomitant medications that lower heart rate if this magnitude of heart rate decrease may pose a concern.








7.4 P-glycoprotein (P-gp) Transporter Substrates

Coadministration of REYVOW with P-gp substrates where a small change in substrate plasma concentration may lead to serious toxicities (e.g., digoxin) is not recommended [see Clinical Pharmacology (12.3)]."
88b434fa-8891-4fd5-9d86-7ea64667c08f,c1800c52-71b7-4c51-8143-8fc0b853e814,7,"These highlights do not include all the information needed to use KENGREAL safely and effectively.  See full prescribing information for KENGREAL.

KENGREAL® (
c
angrelor) for injection, for intravenous use

Initial U.S. Approval:  201
5",DI,"7
 
DRUG INTERACTIONS






Clopidogrel: Do not administer during KENGREAL infusion. (7.1)

Prasugrel: Do not administer during KENGREAL infusion. (7.1)









7.1
       Thienopyridines


Clopidogrel or prasugrel administered during KENGREAL infusion will have no antiplatelet effect until the next dose is administered. Therefore, administer clopidogrel or prasugrel after KENGREAL infusion is discontinued [see Dosage and Administration (
2.2


) and Clinical Pharmacology (

12.3

)].7.1
       Thienopyridines


Clopidogrel or prasugrel administered during KENGREAL infusion will have no antiplatelet effect until the next dose is administered. Therefore, administer clopidogrel or prasugrel after KENGREAL infusion is discontinued [see Dosage and Administration (
2.2


) and Clinical Pharmacology (

12.3

)]."
ab23bc6e-b6a8-165f-e053-2a95a90ab144,3aa09356-e93c-40c1-bb84-547ac93f1388,6,"These highlights do not include all the information needed to use BARHEMSYS safely and effectively. See full prescribing information for BARHEMSYS. 
BARHEMSYS® (amisulpride) injection, for intravenous use Initial U.S. Approval: 2020",DI,"7 DRUG INTERACTIONS





7.1	Dopamine Agonists

Reciprocal antagonism of effects occurs between dopamine agonists (e.g., levodopa) and BARHEMSYS. Avoid using levodopa with BARHEMSYS.








7.2	Drugs Prolonging the QT Interval

BARHEMSYS causes dose- and concentration-dependent QT prolongation [see Clinical Pharmacology (12.2)]. To avoid potential additive effects, avoid use of BARHEMSYS in patients taking droperidol. ECG monitoring is recommended in patients taking other drugs known to prolong the QT interval (e.g., ondansetron) [see Warnings and Precautions (5.1)]."
c77a9664-e3bb-4023-b400-127aa53bca2b,ee551e9d-d258-4539-ab89-3597643d9d2c,38,"These highlights do not include all the information needed to use STELARA® safely and effectively. See full prescribing information for STELARA®.
 STELARA® (ustekinumab) injection, for subcutaneous or intravenous use Initial U.S. Approval: 2009",DI,"7 DRUG INTERACTIONS





7.1 	Concomitant Therapies

In psoriasis studies the safety of STELARA® in combination with immunosuppressive agents or phototherapy has not been evaluated [see Warnings and Precautions (5.8)]. In psoriatic arthritis studies, concomitant MTX use did not appear to influence the safety or efficacy of STELARA®. In Crohn's disease and ulcerative colitis induction studies, immunomodulators (6-MP, AZA, MTX) were used concomitantly in approximately 30% of subjects and corticosteroids were used concomitantly in approximately 40% and 50% of Crohn's disease and ulcerative colitis subjects, respectively. Use of these concomitant therapies did not appear to influence the overall safety or efficacy of STELARA®.








7.2 	CYP450 Substrates

The formation of CYP450 enzymes can be altered by increased levels of certain cytokines (e.g., IL-1, IL-6, IL-10, TNFα, IFN) during chronic inflammation. Thus, STELARA®, an antagonist of IL-12 and IL-23, could normalize the formation of CYP450 enzymes. Upon initiation of STELARA® in patients who are receiving concomitant CYP450 substrates, particularly those with a narrow therapeutic index, monitoring for therapeutic effect (e.g., for warfarin) or drug concentration (e.g., for cyclosporine) should be considered and the individual dose of the drug adjusted as needed [see Clinical Pharmacology (12.3)].








7.3 	Allergen Immunotherapy

STELARA® has not been evaluated in patients who have undergone allergy immunotherapy. STELARA® may decrease the protective effect of allergen immunotherapy (decrease tolerance) which may increase the risk of an allergic reaction to a dose of allergen immunotherapy. Therefore, caution should be exercised in patients receiving or who have received allergen immunotherapy, particularly for anaphylaxis."
f2abe3ed-ed3d-4215-a489-b18341ce85bc,eb55583e-2701-6426-e053-2a95a90abb4f,2,"These highlights do not include all the information needed to use ZONTIVITY safely and effectively. See full prescribing information for ZONTIVITY.
 



ZONTIVITY 
 ® (vorapaxar) Tablets 2.08 mg*, for oral use
 

*Equivalent to 2.5 mg vorapaxar sulfate
 

Initial U.S. Approval: 2014",DI,"7 DRUG INTERACTIONS





7.1     Effects of Other Drugs on ZONTIVITY

Vorapaxar is eliminated primarily by metabolism, with contributions from CYP3A4 and CYP2J2.









Strong CYP3A Inhibitors

Avoid concomitant use of ZONTIVITY with strong inhibitors of CYP3A (e.g., ketoconazole, itraconazole, posaconazole, clarithromycin, nefazodone, ritonavir, saquinavir, nelfinavir, indinavir, boceprevir, telaprevir, telithromycin and conivaptan) 
           
 
  [see 
            
  
   Warnings and Precautions (5.2) and 
            
  
   Clinical Pharmacology (12.3)] 
           
 
  .
          

 











Strong CYP3A Inducers

Avoid concomitant use of ZONTIVITY with strong inducers of CYP3A (e.g., rifampin, carbamazepine, St. John's Wort and phenytoin) 
           
 
  [see 
            
  
   Warnings and Precautions (5.2) and 
            
  
   Clinical Pharmacology (12.3)]."
cdfbe0cd-eb15-45a1-ac17-531bcda21aec,1d6c9e9d-e17d-4609-91fa-75e5bdbc5114,11,"These highlights do not include all the information needed to use OCALIVA® safely and effectively.  See full prescribing information for OCALIVA. 
OCALIVA® (obeticholic acid) tablets, for oral use Initial U.S. Approval: 2016",DI,"7 DRUG INTERACTIONS






Warfarin: Potential for decreased INR; monitor INR and adjust the dosage of warfarin, as needed, to maintain the target INR range. (7.2)

CYP1A2 Substrates with Narrow Therapeutic Index (e.g., theophylline and tizanidine): Potential for increased exposure to CYP1A2 substrates; monitor drug concentrations of CYP1A2 substrates with narrow therapeutic index. (7.3)

Inhibitors of Bile Salt Efflux Pump (e.g., cyclosporine): Avoid use. If concomitant use is necessary, monitor serum transaminases and bilirubin. (7.4)








7.1	Bile Acid Binding Resins

Bile acid binding resins such as cholestyramine, colestipol, or colesevelam adsorb and reduce bile acid absorption and may reduce the absorption, systemic exposure, and efficacy of OCALIVA. If taking a bile acid binding resin, take OCALIVA at least 4 hours before or 4 hours after taking the bile acid binding resin, or at as great an interval as possible [see Dosage and Administration (2.5)].








7.2	Warfarin

The International Normalized Ratio (INR) decreased following coadministration of warfarin and OCALIVA [see Clinical Pharmacology (12.3)]. Monitor INR and adjust the dosage of warfarin, as needed, to maintain the target INR range when co-administering OCALIVA and warfarin.









7.3	CYP1A2 Substrates with Narrow Therapeutic Index

Obeticholic acid may increase the exposure to concomitant drugs that are CYP1A2 substrates [see Clinical Pharmacology (12.3)]. Therapeutic monitoring of CYP1A2 substrates with a narrow therapeutic index (e.g., theophylline and tizanidine) is recommended when co-administered with OCALIVA.








7.4 Inhibitors of Bile Salt Efflux Pump

Avoid concomitant use of inhibitors of the bile salt efflux pump (BSEP) such as cyclosporine [see Clinical Pharmacology (12.3)]. Concomitant medications that inhibit canalicular membrane bile acid transporters such as the BSEP may exacerbate accumulation of conjugated bile salts including taurine conjugate of obeticholic acid in the liver and result in clinical symptoms. If concomitant use is deemed necessary, monitor serum transaminases and bilirubin."
dac9637f-3326-4f25-b7b9-f9f54b738232,2a704323-0860-4d2f-8743-f2b4d078f29c,5,"Ergomar® Sublingual Tablets, 2 mg",DI,"Drug Interactions






CYP 3A4 Inhibitors (e.g., Macrolide Antibiotics and Protease inhibitors)



See
                                    CONTRAINDICATIONS and WARNINGS.
                                 

Ergomar® Sublingual Tablets (Ergotamine Tartrate Sublingual Tablets USP) should not be administered with other vasoconstrictors. Use with sympathomimetics (pressor agents) may cause extreme elevation of blood pressure. The beta-blocker Inderal (propranolol) has been reported to potentiate the vasoconstrictive action of ergotamine by blocking the vasodilating property of epinephrine. Nicotine may provoke vasoconstriction in some patients, predisposing to a greater ischemic response to ergot therapy. The blood levels of ergotamine-containing drugs are reported to be elevated by the concomitant administration of macrolide antibiotics and vasospastic reactions have been reported with therapeutic doses of the ergotamine-containing drugs when coadministered with these antibiotics."
f11c21f8-f725-445e-b38e-1e4c5b05bcc6,b3b84922-3dcf-4c02-91ea-856e4882a271,5,"These highlights do not include all the information needed to use XERMELO safely and effectively.  See full prescribing information for XERMELO.XERMELO (telotristat ethyl) tablets, for oral useInitial U.S. Approval: 2017",DI,"7 DRUG INTERACTIONS





CYP3A4 Substrates (e.g., midazolam):  Efficacy of concomitant drugs may be decreased; monitor for suboptimal efficacy and consider increasing the dose of the concomitant drug. (7.1)








7.1 CYP3A4 Substrates


Concomitant use of Xermelo may decrease the efficacy of drugs that are CYP3A4 substrates (e.g., midazolam) by decreasing their systemic exposure.  Monitor for suboptimal efficacy and consider increasing the dose for concomitant CYP3A4 substrates, if necessary [see Clinical Pharmacology (12.3)].









7.2 Short-Acting Octreotide


Concurrent administration of short-acting octreotide with Xermelo significantly decreased the systemic exposure of telotristat ethyl and telotristat, the active metabolite.  If treatment with short-acting octreotide is needed in combination with Xermelo, administer short-acting octreotide at least 30 minutes after administration of Xermelo [see Clinical Pharmacology (12.3), Clinical Studies (14)]."
ea66eb30-e665-4693-99a1-a9d3b4bbe2d6,703533f9-fc6c-4d67-bc41-40f99fb2e0df,54,"These highlights do not include all the information needed to use KYPROLIS safely and effectively. See full prescribing information for KYPROLIS. 
KYPROLIS® (carfilzomib) for injection, for intravenous use Initial U.S. Approval: 2012",DI,
f3ffd601-182f-4f04-b1cc-8175bc2e32fe,5190a5bc-5820-4874-bbe7-32576266a72f,5,"Homatropine Hydrobromide Ophthalmic Solution, USP",DI,
